 TIME                    	Tin                      	Tout                     	Gas                      	signal                   	elec                     	RHin                     	RHout                    	occ                      	rwt                      	swt                      	setpoint                 	
 HOURS              	NAV                 	øC                  	kJ/hr               	NAV                 	NAV                 	NAV                 	%                   	NAV                 	NAV                 	øC                  	NAV                 	
  +1.0016666666666667E+02	  +2.4371382143167502E+01	  -4.3416666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1600000000000173E+02	  +1.7789805988187013E+01	  +6.5166666666666686E+01	  +1.0000000000000000E+00	  +2.9225720399176780E+01	  +2.9225720399176780E+01	  +6.0000000000000000E+01	
  +1.0033333333333333E+02	  +2.4371207941445746E+01	  -4.4249999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4660000000000093E+02	  +1.7769535580482884E+01	  +6.5500000000000000E+01	  +1.0000000000000000E+00	  +2.9140830540362398E+01	  +2.9140830540362398E+01	  +7.0000000000000000E+01	
  +1.0050000000000000E+02	  +2.4351003507870068E+01	  -4.5083333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1420000000000118E+02	  +1.7770659941749521E+01	  +6.5833333333333343E+01	  +1.0000000000000000E+00	  +2.9048172774538294E+01	  +2.9048172774538294E+01	  +7.5000000000000000E+01	
  +1.0066666666666667E+02	  +2.4312349786804752E+01	  -4.5916666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7280000000000513E+02	  +1.7791496424468150E+01	  +6.6166666666666686E+01	  +1.0000000000000000E+00	  +2.8962353491254305E+01	  +2.8962353491254305E+01	  +7.0000000000000000E+01	
  +1.0083333333333333E+02	  +2.4306127693351073E+01	  -4.6749999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6279999999999501E+02	  +1.7777817585020664E+01	  +6.6500000000000000E+01	  +1.0000000000000000E+00	  +2.8873473445364112E+01	  +2.8873473445364112E+01	  +6.0000000000000000E+01	
  +1.0100000000000000E+02	  +2.4303674744473994E+01	  -4.7583333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3919999999997373E+02	  +1.7760165119756088E+01	  +6.6833333333333343E+01	  +1.0000000000000000E+00	  +2.8787416048890218E+01	  +2.8787416048890218E+01	  +5.5000000000000000E+01	
  +1.0116666666666667E+02	  +2.4522533072894930E+01	  -4.8416666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3644000000000347E+03	  +1.7509232163566892E+01	  +6.7250000000000014E+01	  +1.0000000000000000E+00	  +2.8701126447498829E+01	  +2.8701126447498829E+01	  +4.5000000000000000E+01	
  +1.0133333333333333E+02	  +2.4913976013825305E+01	  -4.9249999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9692000000000237E+03	  +1.7085941782042553E+01	  +6.7749999999999986E+01	  +1.0000000000000000E+00	  +2.8624180867359627E+01	  +2.8624180867359627E+01	  +5.0000000000000000E+01	
  +1.0150000000000000E+02	  +2.4841320904440654E+01	  -5.0083333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1340000000000164E+03	  +1.7142267730606292E+01	  +6.8250000000000000E+01	  +1.0000000000000000E+00	  +2.8544078521147547E+01	  +2.8544078521147547E+01	  +5.5000000000000000E+01	
  +1.0166666666666667E+02	  +2.4448613246916860E+01	  -5.0916666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.6159999999999661E+02	  +1.7531815223305330E+01	  +6.8750000000000014E+01	  +1.0000000000000000E+00	  +2.8473284011827360E+01	  +2.8473284011827360E+01	  +6.5000000000000000E+01	
  +1.0183333333333333E+02	  +2.4260777823112928E+01	  -5.1749999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0220000000000101E+02	  +1.7713081747332616E+01	  +6.9249999999999986E+01	  +1.0000000000000000E+00	  +2.8395324844071816E+01	  +2.8395324844071816E+01	  +6.5000000000000000E+01	
  +1.0200000000000000E+02	  +2.4179205886331300E+01	  -5.2583333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6800000000000330E+02	  +1.7783372556516955E+01	  +6.9750000000000000E+01	  +1.0000000000000000E+00	  +2.8317269080295013E+01	  +2.8317269080295013E+01	  +5.0000000000000000E+01	
  +1.0216666666666667E+02	  +2.4082922774883553E+01	  -5.3416666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5099999999999233E+02	  +1.7870361334466459E+01	  +7.0250000000000014E+01	  +1.0000000000000000E+00	  +2.8239420750177864E+01	  +2.8239420750177864E+01	  +5.5000000000000000E+01	
  +1.0233333333333333E+02	  +2.4001648689572825E+01	  -5.4249999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1599999999999935E+02	  +1.7942221719326106E+01	  +7.0749999999999986E+01	  +1.0000000000000000E+00	  +2.8168382085636829E+01	  +2.8168382085636829E+01	  +7.5000000000000000E+01	
  +1.0250000000000000E+02	  +2.3957649501283864E+01	  -5.5083333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3940000000000114E+02	  +1.7974633985739363E+01	  +7.1250000000000000E+01	  +1.0000000000000000E+00	  +2.8091623520761623E+01	  +2.8091623520761623E+01	  +6.5000000000000000E+01	
  +1.0266666666666667E+02	  +2.3937986755808119E+01	  -5.5916666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9979999999999785E+02	  +1.7981283216957763E+01	  +7.1750000000000014E+01	  +1.0000000000000000E+00	  +2.8019064339191061E+01	  +2.8019064339191061E+01	  +6.0000000000000000E+01	
  +1.0283333333333333E+02	  +2.3902171433761616E+01	  -5.6749999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6199999999999667E+02	  +1.8005861547274105E+01	  +7.2249999999999986E+01	  +1.0000000000000000E+00	  +2.7944762798897322E+01	  +2.7944762798897322E+01	  +7.0000000000000000E+01	
  +1.0300000000000000E+02	  +2.3851788566616907E+01	  -5.7583333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7899999999999682E+02	  +1.8046704760635333E+01	  +7.2750000000000000E+01	  +1.0000000000000000E+00	  +2.7872542006458602E+01	  +2.7872542006458602E+01	  +8.0000000000000000E+01	
  +1.0316666666666667E+02	  +2.3840641077824074E+01	  -5.8416666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9059999999999798E+02	  +1.8045408745182225E+01	  +7.3250000000000014E+01	  +1.0000000000000000E+00	  +2.7799814511247337E+01	  +2.7799814511247337E+01	  +5.5000000000000000E+01	
  +1.0333333333333333E+02	  +2.3845504976106398E+01	  -5.9249999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5459999999999195E+02	  +1.8027099002259401E+01	  +7.3749999999999986E+01	  +1.0000000000000000E+00	  +2.7733882888891635E+01	  +2.7733882888891635E+01	  +5.0000000000000000E+01	
  +1.0350000000000000E+02	  +2.3894886663809832E+01	  -6.0083333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3719999999999482E+02	  +1.7960991700743932E+01	  +7.4250000000000000E+01	  +1.0000000000000000E+00	  +2.7663467146895321E+01	  +2.7663467146895321E+01	  +5.0000000000000000E+01	
  +1.0366666666666667E+02	  +2.4000777680274503E+01	  -6.0916666666666686E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.1899999999998943E+02	  +1.7834785739961376E+01	  +7.4750000000000014E+01	  +1.0000000000000000E+00	  +2.7597275706456909E+01	  +2.7597275706456909E+01	  +6.0000000000000000E+01	
  +1.0383333333333333E+02	  +2.3984054209612641E+01	  -6.1749999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3180000000000109E+02	  +1.7840702610934756E+01	  +7.5249999999999986E+01	  +1.0000000000000000E+00	  +2.7530228917027330E+01	  +2.7530228917027330E+01	  +7.5000000000000000E+01	
  +1.0400000000000000E+02	  +2.3861733078044047E+01	  -6.2583333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9759999999999980E+02	  +1.7960511997893637E+01	  +7.5750000000000000E+01	  +1.0000000000000000E+00	  +2.7466043002878664E+01	  +2.7466043002878664E+01	  +8.0000000000000000E+01	
  +1.0416666666666667E+02	  +2.3797662373850322E+01	  -6.1583333333333261E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0659999999999775E+02	  +1.8019277647055016E+01	  +7.5416666666666629E+01	  +1.0000000000000000E+00	  +2.7400641191733222E+01	  +2.7400641191733222E+01	  +6.5000000000000000E+01	
  +1.0433333333333333E+02	  +2.3793501822570825E+01	  -5.8750000000000089E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.6699999999999955E+02	  +1.8016023823269791E+01	  +7.4250000000000028E+01	  +1.0000000000000000E+00	  +2.7340421709131121E+01	  +2.7340421709131121E+01	  +5.0000000000000000E+01	
  +1.0450000000000000E+02	  +2.3796310965773309E+01	  -5.5916666666666677E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8500000000000205E+02	  +1.8008389889341093E+01	  +7.3083333333333343E+01	  +1.0000000000000000E+00	  +2.7276467171119641E+01	  +2.7276467171119641E+01	  +7.5000000000000000E+01	
  +1.0466666666666667E+02	  +2.3791002295300792E+01	  -5.3083333333333256E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.1479999999999325E+02	  +1.8012530596503691E+01	  +7.1916666666666629E+01	  +1.0000000000000000E+00	  +2.7216188095494836E+01	  +2.7216188095494836E+01	  +7.5000000000000000E+01	
  +1.0483333333333333E+02	  +2.3750543232547155E+01	  -5.0250000000000083E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9599999999999642E+02	  +1.8057620250843915E+01	  +7.0750000000000028E+01	  +1.0000000000000000E+00	  +2.7154741480193422E+01	  +2.7154741480193422E+01	  +8.0000000000000000E+01	
  +1.0500000000000000E+02	  +2.3714476684465140E+01	  -4.7416666666666663E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.2199999999999613E+02	  +1.8100663274397863E+01	  +6.9583333333333343E+01	  +1.0000000000000000E+00	  +2.7094979167063787E+01	  +2.7094979167063787E+01	  +5.0000000000000000E+01	
  +1.0516666666666667E+02	  +2.3743388215986919E+01	  -4.4999999999999947E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5879999999999677E+02	  +1.8075423725628813E+01	  +6.8666666666666657E+01	  +1.0000000000000000E+00	  +2.7034746690274741E+01	  +2.7034746690274741E+01	  +7.0000000000000000E+01	
  +1.0533333333333333E+02	  +2.3768509649887338E+01	  -4.3000000000000060E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0120000000000289E+02	  +1.8056666759580636E+01	  +6.8000000000000028E+01	  +1.0000000000000000E+00	  +2.6979712759439309E+01	  +2.6979712759439309E+01	  +7.0000000000000000E+01	
  +1.0550000000000000E+02	  +2.3730324178139959E+01	  -4.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.9860000000000275E+02	  +1.8109013401580178E+01	  +6.7333333333333343E+01	  +1.0000000000000000E+00	  +2.6921911575943302E+01	  +2.6921911575943302E+01	  +4.0000000000000000E+01	
  +1.0566666666666667E+02	  +2.3682665952216535E+01	  -3.8999999999999946E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0139999999999856E+02	  +1.8174009503124498E+01	  +6.6666666666666657E+01	  +1.0000000000000000E+00	  +2.6867162230079899E+01	  +2.6867162230079899E+01	  +7.0000000000000000E+01	
  +1.0583333333333333E+02	  +2.3654741665677918E+01	  -3.7000000000000060E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7619999999999783E+02	  +1.8219611698957181E+01	  +6.6000000000000028E+01	  +1.0000000000000000E+00	  +2.6810945382361311E+01	  +2.6810945382361311E+01	  +7.0000000000000000E+01	
  +1.0600000000000000E+02	  +2.3631045254993040E+01	  -3.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5359999999999974E+02	  +1.8262601958573526E+01	  +6.5333333333333343E+01	  +1.0000000000000000E+00	  +2.6756085249593980E+01	  +2.6756085249593980E+01	  +6.5000000000000000E+01	
  +1.0616666666666667E+02	  +2.3618351190111671E+01	  -3.1916666666666549E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6260000000001196E+02	  +1.8296047285876618E+01	  +6.4249999999999957E+01	  +1.0000000000000000E+00	  +2.6701102603836578E+01	  +2.6701102603836578E+01	  +4.5000000000000000E+01	
  +1.0633333333333333E+02	  +2.3685076120739989E+01	  -2.7750000000000119E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7319999999999470E+02	  +1.8245329987280886E+01	  +6.2750000000000043E+01	  +1.0000000000000000E+00	  +2.6650694392593039E+01	  +2.6650694392593039E+01	  +5.5000000000000000E+01	
  +1.0650000000000000E+02	  +2.3800698607997901E+01	  -2.3583333333333334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6220000000000709E+02	  +1.8144564394428279E+01	  +6.1250000000000000E+01	  +1.0000000000000000E+00	  +2.6597342554177061E+01	  +2.6597342554177061E+01	  +4.5000000000000000E+01	
  +1.0666666666666667E+02	  +2.3797468591910285E+01	  -1.9416666666666549E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1379999999998552E+02	  +1.8176783649382514E+01	  +5.9749999999999957E+01	  +1.0000000000000000E+00	  +2.6547742857220634E+01	  +2.6547742857220634E+01	  +4.5000000000000000E+01	
  +1.0683333333333333E+02	  +2.3681452816093213E+01	  -1.5250000000000119E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000261E+02	  +1.8335650817021207E+01	  +5.8250000000000043E+01	  +1.0000000000000000E+00	  +2.6497939558901216E+01	  +2.6497939558901216E+01	  +7.5000000000000000E+01	
  +1.0700000000000000E+02	  +2.3574107564017751E+01	  -1.1083333333333332E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6819999999999811E+02	  +1.8488565945299420E+01	  +5.6750000000000000E+01	  +1.0000000000000000E+00	  +2.6448741515435536E+01	  +2.6448741515435536E+01	  +7.5000000000000000E+01	
  +1.0716666666666667E+02	  +2.3549177145809313E+01	  -8.0833333333332813E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3480000000000638E+02	  +1.8552111806655258E+01	  +5.5749999999999986E+01	  +1.0000000000000000E+00	  +2.6398677968191727E+01	  +2.6398677968191727E+01	  +6.5000000000000000E+01	
  +1.0733333333333333E+02	  +2.3606938942744979E+01	  -6.2500000000000522E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4639999999997116E+02	  +1.8524515323827980E+01	  +5.5250000000000014E+01	  +1.0000000000000000E+00	  +2.6352517378120758E+01	  +2.6352517378120758E+01	  +7.0000000000000000E+01	
  +1.0750000000000000E+02	  +2.3913883561499372E+01	  -4.4166666666666665E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4615999999999069E+03	  +1.8222723446172630E+01	  +5.4750000000000000E+01	  +1.0000000000000000E+00	  +2.6303898375696498E+01	  +2.6303898375696498E+01	  +7.5000000000000000E+01	
  +1.0766666666666667E+02	  +2.5112262404184090E+01	  -2.5833333333332814E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7394000000000497E+03	  +1.6997411867504720E+01	  +5.4249999999999986E+01	  +1.0000000000000000E+00	  +2.6258539323972201E+01	  +2.6258539323972201E+01	  +6.5000000000000000E+01	
  +1.0783333333333333E+02	  +2.6285430219258565E+01	  -7.5000000000005201E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5926000000000931E+03	  +1.5889329466017756E+01	  +5.3750000000000014E+01	  +1.0000000000000000E+00	  +2.6215767210824247E+01	  +2.6215767210824247E+01	  +5.0000000000000000E+01	
  +1.0800000000000000E+02	  +2.5664505337061236E+01	  +1.0833333333333339E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3076000000000540E+03	  +1.6519864761419360E+01	  +5.3250000000000000E+01	  +1.0000000000000000E+00	  +2.6187674739861372E+01	  +2.6187674739861372E+01	  +5.5000000000000000E+01	
  +1.0816666666666667E+02	  +2.4226271750773854E+01	  +3.0000000000000571E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9780000000001064E+02	  +1.8038611931174774E+01	  +5.2749999999999986E+01	  +1.0000000000000000E+00	  +2.6170286189286692E+01	  +2.6170286189286692E+01	  +6.0000000000000000E+01	
  +1.0833333333333333E+02	  +2.3693558106329821E+01	  +4.9999999999999434E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8499999999999966E+02	  +1.8666526520930010E+01	  +5.2250000000000014E+01	  +1.0000000000000000E+00	  +2.6134394558035897E+01	  +2.6134394558035897E+01	  +4.5000000000000000E+01	
  +1.0850000000000000E+02	  +2.3736077791190915E+01	  +7.0000000000000007E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0120000000000562E+02	  +1.8660370158847719E+01	  +5.1750000000000000E+01	  +1.0000000000000000E+00	  +2.6088208973400768E+01	  +2.6088208973400768E+01	  +7.5000000000000000E+01	
  +1.0866666666666667E+02	  +2.3691151544545871E+01	  +9.0000000000000568E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0319999999999754E+02	  +1.8753016995387728E+01	  +5.1249999999999986E+01	  +1.0000000000000000E+00	  +2.6047781279025873E+01	  +2.6047781279025873E+01	  +7.0000000000000000E+01	
  +1.0883333333333333E+02	  +2.3628035246144478E+01	  +1.0999999999999943E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6000000000000210E+02	  +1.8867095432121285E+01	  +5.0750000000000014E+01	  +1.0000000000000000E+00	  +2.6005692524246520E+01	  +2.6005692524246520E+01	  +6.0000000000000000E+01	
  +1.0900000000000000E+02	  +2.3574947505722079E+01	  +1.3000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8620000000000124E+02	  +1.8970667264830311E+01	  +5.0250000000000000E+01	  +1.0000000000000000E+00	  +2.5964302731684114E+01	  +2.5964302731684114E+01	  +6.5000000000000000E+01	
  +1.0916666666666667E+02	  +2.3517122030213233E+01	  +1.3333333333333295E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4300000000000287E+02	  +1.9079909318959956E+01	  +5.0250000000000014E+01	  +1.0000000000000000E+00	  +2.5922662113030761E+01	  +2.5922662113030761E+01	  +7.0000000000000000E+01	
  +1.0933333333333333E+02	  +2.3503941246237567E+01	  +1.2000000000000037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9339999999999645E+02	  +1.9136978000707114E+01	  +5.0749999999999986E+01	  +1.0000000000000000E+00	  +2.5884407233934748E+01	  +2.5884407233934748E+01	  +7.5000000000000000E+01	
  +1.0950000000000000E+02	  +2.3530184909736484E+01	  +1.0666666666666667E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1759999999999951E+02	  +1.9147151809832998E+01	  +5.1250000000000000E+01	  +1.0000000000000000E+00	  +2.5843337478285367E+01	  +2.5843337478285367E+01	  +6.0000000000000000E+01	
  +1.0966666666666667E+02	  +2.3550996901953816E+01	  +9.3333333333332957E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3559999999999758E+02	  +1.9162130906952360E+01	  +5.1750000000000014E+01	  +1.0000000000000000E+00	  +2.5804628756090192E+01	  +2.5804628756090192E+01	  +7.5000000000000000E+01	
  +1.0983333333333333E+02	  +2.3532958205061174E+01	  +8.0000000000000382E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9240000000000077E+02	  +1.9220617358878826E+01	  +5.2249999999999986E+01	  +1.0000000000000000E+00	  +2.5765372991493113E+01	  +2.5765372991493113E+01	  +7.0000000000000000E+01	
  +1.1000000000000000E+02	  +2.3470322740787083E+01	  +6.6666666666666663E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6539999999999930E+02	  +1.9329742659681841E+01	  +5.2750000000000000E+01	  +1.0000000000000000E+00	  +2.5727179104356885E+01	  +2.5727179104356885E+01	  +4.5000000000000000E+01	
  +1.1016666666666667E+02	  +2.3427839313744865E+01	  +6.0000000000000009E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9059999999999991E+02	  +1.9414922781264949E+01	  +5.3083333333333343E+01	  +1.0000000000000000E+00	  +2.5688675281833873E+01	  +2.5688675281833873E+01	  +7.5000000000000000E+01	
  +1.1033333333333333E+02	  +2.3430828181718599E+01	  +6.0000000000000009E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8880000000000331E+02	  +1.9446809808149286E+01	  +5.3250000000000000E+01	  +1.0000000000000000E+00	  +2.5653316629997729E+01	  +2.5653316629997729E+01	  +5.0000000000000000E+01	
  +1.1050000000000000E+02	  +2.3398176863044426E+01	  +6.0000000000000009E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7360000000000275E+02	  +1.9520667045422996E+01	  +5.3416666666666671E+01	  +1.0000000000000000E+00	  +2.5615510536234716E+01	  +2.5615510536234716E+01	  +4.5000000000000000E+01	
